StockCode,Description,revenue_total,revenue_share,pareto_rank,pareto_cum_share,abc,avg_monthly_units,months_observed,cv_units,xyz,abc_xyz_segment,include_in_pareto,include_in_xyz
85231G,ORANGE SCENTED SET/9 T-LIGHTS,501.27,4.8713175664570325e-05,2215,0.9757540682467225,C,52.583333333333336,12,0.6449358841775535,Y,CY,true,true
23117,Damaged,501.2299999999999,4.870928848395592e-05,2216,0.9758027775352065,C,306.4,5,2.069156624738564,Z,CZ,true,true
20766,GARDEN PATH SKETCHBOOK,501.07,4.8693739761498304e-05,2217,0.9758514712749681,C,9.538461538461538,13,0.7531080817950841,Y,CY,true,true
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,500.9100000000001,4.867819103904069e-05,2218,0.9759001494660071,C,39.333333333333336,12,0.7015821351496411,Y,CY,true,true
21972,SET OF 36 DINOSAUR PAPER DOILIES,499.08000000000004,4.850035252593166e-05,2219,0.975948649818533,C,25.615384615384617,13,0.752879863823314,Y,CY,true,true
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,4.844398840702278e-05,2220,0.97599709380694,C,86.53846153846153,13,0.7788880963698614,Y,CY,true,true
23466,TUSCAN VILLA DOVECOTE,498.03,4.839831403480352e-05,2221,0.9760454921209748,C,13.5,4,0.9320783253420678,Y,CY,true,true
23045,PAPER LANTERN 5 POINT STAR MOON,497.97999999999996,4.839345505903551e-05,2222,0.9760938855760338,C,14.0,7,1.0879675865519869,Z,CZ,true,true
22516,CHILDS GARDEN RAKE BLUE,496.98999999999984,4.829724733882897e-05,2223,0.9761421828233727,C,18.90909090909091,11,0.8655822423913253,Y,CY,true,true
84970s,HANGING HEART ZINC T-LIGHT HOLDER,496.49000000000007,4.824865758114893e-05,2224,0.9761904314809539,C,23.8,10,0.535446464607529,Y,CY,true,true
22511,RETROSPOT BABUSHKA DOORSTOP,495.20000000000005,4.812329600633437e-05,2225,0.9762385547769601,C,27.77777777777778,9,1.4607504920416763,Z,CZ,true,true
21358,TOAST ITS - HAPPY BIRTHDAY,494.5399999999999,4.805915752619667e-05,2226,0.9762866139344862,C,31.692307692307693,13,0.5955412533862549,Y,CY,true,true
21850,BLUE  DIAMANTE PEN IN GIFT BOX,493.08,4.79172754337709e-05,2227,0.97633453120992,C,8.545454545454545,11,1.0562603044196166,Z,CZ,true,true
35598D,PINK/WHITE CHRISTMAS TREE 60CM,493.01000000000005,4.79104728676957e-05,2228,0.9763824416827876,C,62.09090909090909,11,1.5124771270768609,Z,CZ,true,true
46776C,WOVEN FROST CUSHION COVER,492.78999999999996,4.788909337431646e-05,2229,0.9764303307761619,C,9.75,12,0.8065537540804494,Y,CY,true,true
85194S,HANGING SPRING FLOWER EGG SMALL,489.17,4.753730352871281e-05,2231,0.9765254607755431,C,106.18181818181819,11,0.6723657924222989,Y,CY,true,true
35809A,ENAMEL PINK TEA CONTAINER,488.89000000000004,4.751009326441197e-05,2232,0.9765729708688076,C,58.285714285714285,7,0.9662180033054509,Y,CY,true,true
21202,DOLLY HONEYCOMB GARLAND,487.11,4.733711372707095e-05,2233,0.9766203079825346,C,47.5,10,1.4398539647574122,Z,CZ,true,true
21867,PINK UNION JACK  LUGGAGE TAG,486.5,4.727783422270127e-05,2234,0.9766675858167573,C,27.153846153846153,13,0.5560471876403716,Y,CY,true,true
21454,PAINTED PINK RABBIT,486.0100000000001,4.723021626017482e-05,2235,0.9767148160330175,C,44.07692307692308,13,1.3576425751805397,Z,CZ,true,true
84820,DANISH ROSE TRINKET TRAYS,484.62999999999994,4.709610852897783e-05,2236,0.9767619121415465,C,23.363636363636363,11,1.500165272226567,Z,CZ,true,true
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,484.35,4.7068898264677e-05,2237,0.9768089810398112,C,30.692307692307693,13,1.2508467033107469,Z,CZ,true,true
23218,LAUREL STAR ANTIQUE GOLD,483.03000000000003,4.694062130440164e-05,2238,0.9768559216611155,C,75.8,5,0.7813435218422827,Y,CY,true,true
21634,ASSORTED MINI MADRAS NOTEBOOK,481.9500000000001,4.6835667427812705e-05,2239,0.9769027573285433,C,89.66666666666667,9,2.039741585584493,Z,CZ,true,true
22638,SET OF 4 NAPKIN CHARMS CROWNS,481.88,4.682886486173749e-05,2240,0.9769495861934054,C,27.181818181818183,11,1.0323077161457648,Z,CZ,true,true
22230,JIGSAW TREE WITH WATERING CAN,480.91999999999996,4.6735572526991764e-05,2242,0.9770431137025783,C,79.38461538461539,13,1.4208324995710893,Z,CZ,true,true
21587,COSY HOUR GIANT TUBE MATCHES,480.75,4.6719052009380544e-05,2243,0.9770898327545877,C,99.33333333333333,3,0.48971448657951644,X,CX,true,true
90209C,PINK ENAMEL+GLASS HAIR COMB,480.5,4.669475713054051e-05,2244,0.9771365275117182,C,32.3,10,1.3728244484157193,Z,CZ,true,true
21741,COSY SLIPPER SHOES LARGE GREEN,480.17000000000013,4.6662687890471684e-05,2245,0.9771831901996086,C,16.333333333333332,9,1.4118186805224744,Z,CZ,true,true
84849B,FAIRY SOAP SOAP HOLDER,478.82999999999987,4.653246733988909e-05,2246,0.9772297226669486,C,33.125,8,0.6901903445369331,Y,CY,true,true
20803,SMALL PINK GLASS SUNDAE DISH,478.72,4.652177759319949e-05,2247,0.9772762444445419,C,155.5,6,1.2827526852294981,Z,CZ,true,true
23422,PANTRY HOOK BALLOON WHISK,477.8899999999999,4.644111859545057e-05,2248,0.9773226855631374,C,53.25,4,0.6776845286672726,Y,CY,true,true
85049F,BABY BOOM RIBBONS,477.34000000000003,4.638766986200252e-05,2249,0.9773690732329994,C,38.6,10,0.7576902120393164,Y,CY,true,true
21472,LADYBIRD + BEE RAFFIA FOOD COVER,476.4100000000001,4.629729291271761e-05,2250,0.9774153705259121,C,35.57142857142857,7,1.2634825801321368,Z,CZ,true,true
85093,CANDY SPOT EGG WARMER HARE,475.17999999999995,4.617776210882464e-05,2252,0.9775078057373323,C,59.0,12,1.9210338636998843,Z,CZ,true,true
21366,MIRRORED WALL ART PHOTO FRAMES,470.17,4.5690892736870415e-05,2254,0.977599351756187,C,7.416666666666667,12,0.8220766310147501,Y,CY,true,true
84674,FLYING PIG WATERING CAN,469.9,4.566465426772318e-05,2255,0.9776450164104546,C,14.615384615384615,13,0.9976102562891834,Y,CY,true,true
20716,PARTY FOOD SHOPPER BAG,469.6300000000001,4.5638415798575955e-05,2256,0.9776906548262532,C,40.25,8,0.5561397472135275,Y,CY,true,true
20707,CRAZY DAISY HEART DECORATION,468.39,4.551791319952939e-05,2257,0.9777361727394528,C,35.61538461538461,13,0.8735399738893358,Y,CY,true,true
20615,BLUE POLKADOT PASSPORT COVER,466.98999999999995,4.5381861878025205e-05,2258,0.9777815546013308,C,24.076923076923077,13,0.960742770830087,Y,CY,true,true
20831,GOLD PHOTO FRAME,466.53,4.533715930095955e-05,2259,0.9778268917606316,C,18.0,12,1.013378521055201,Z,CZ,true,true
84917,WHITE HAND TOWEL WITH BUTTERFLY,466.29999999999995,4.531480801242672e-05,2260,0.9778722065686442,C,21.166666666666668,6,1.0721044253316918,Z,CZ,true,true
22647,CERAMIC LOVE HEART MONEY BANK,466.17999999999995,4.530314647058351e-05,2261,0.9779175097151147,C,62.083333333333336,12,1.6187057368549345,Z,CZ,true,true
23379,PACK OF 12 RED APPLE TISSUES,465.36,4.522345926798821e-05,2262,0.9779627331743826,C,305.0,4,1.0136504499157246,Z,CZ,true,true
21374,MIRRORED WALL ART SKULLS,463.78999999999996,4.5070887428872805e-05,2263,0.9780078040618114,C,27.636363636363637,11,0.8262801702011189,Y,CY,true,true
22517,CHILDS GARDEN RAKE PINK,462.32999999999987,4.492900533644701e-05,2264,0.9780527330671479,C,15.846153846153847,13,0.8724751938225733,Y,CY,true,true
20838,FRENCH LATTICE CUSHION COVER,461.44999999999993,4.484348736293011e-05,2265,0.9780975765545108,C,41.44444444444444,9,0.6409006857715305,Y,CY,true,true
35598B,BLACK CHRISTMAS TREE 60CM,460.64000000000004,4.476477195548842e-05,2266,0.9781423413264663,C,93.0,6,1.2750892908867495,Z,CZ,true,true
21003,ROSE DU SUD CUSHION COVER,460.58000000000004,4.475894118456681e-05,2267,0.9781871002676509,C,8.666666666666666,9,0.5442681422340349,Y,CY,true,true
22344,PARTY PIZZA DISH PINK POLKADOT,460.37999999999994,4.473950528149477e-05,2268,0.9782318397729325,C,102.33333333333333,12,1.3977223161001722,Z,CZ,true,true
21063,PARTY INVITES JAZZ HEARTS,458.3099999999999,4.453834368469931e-05,2269,0.9782763781166173,C,40.61538461538461,13,0.4006200416557406,X,CX,true,true
21062,PARTY INVITES SPACEMAN,458.23,4.453056932347051e-05,2270,0.9783209086859407,C,41.46153846153846,13,0.5185636621391853,Y,CY,true,true
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,457.6199999999999,4.447128981910082e-05,2271,0.9783653799757598,C,40.57142857142857,7,0.7258732573370641,Y,CY,true,true
21220,SET/4 BADGES DOGS,457.50999999999993,4.446060007241121e-05,2272,0.9784098405758321,C,26.76923076923077,13,0.7533505113808272,Y,CY,true,true
17096,ASSORTED LAQUERED INCENSE HOLDERS,455.9800000000001,4.431191541391023e-05,2273,0.9784541524912461,C,312.125,8,1.862614945546916,Z,CZ,true,true
21851,LILAC DIAMANTE PEN IN GIFT BOX,454.9899999999999,4.421570769370369e-05,2274,0.9784983681989399,C,10.846153846153847,13,1.4117959062964782,Z,CZ,true,true
35004G,SET OF 3 GOLD FLYING DUCKS,454.65000000000003,4.4182666658481265e-05,2275,0.9785425508655984,C,11.363636363636363,11,1.3347443200853113,Z,CZ,true,true
21415,CLAM SHELL SMALL,454.4200000000001,4.4160315369948435e-05,2276,0.9785867111809683,C,17.153846153846153,13,0.7221982027505452,Y,CY,true,true
84920,PINK FLOWER FABRIC PONY,453.73,4.4093261504349946e-05,2277,0.9786308044424726,C,10.416666666666666,12,0.9802589639292447,Y,CY,true,true
84916,HAND TOWEL PALE BLUE W FLOWERS,453.39,4.40602204691275e-05,2278,0.9786748646629418,C,39.833333333333336,6,1.4733999362256727,Z,CZ,true,true
85169C,EAU DE NIL LOVE BIRD CANDLE,452.86,4.400871532598663e-05,2279,0.9787188733782678,C,38.63636363636363,11,1.6984927166904542,Z,CZ,true,true
23509,MINI PLAYING CARDS FUN FAIR,452.71999999999974,4.399511019383619e-05,2280,0.9787628684884617,C,266.25,4,1.3903796359428748,Z,CZ,true,true
21061,PARTY INVITES FOOTBALL,451.70000000000005,4.389598708816889e-05,2281,0.9788067644755498,C,37.53846153846154,13,0.5634935411217794,Y,CY,true,true
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,451.59,4.388529734147927e-05,2282,0.9788506497728913,C,110.4,10,1.6653982868800232,Z,CZ,true,true
23548,WRAP MAGIC FOREST,451.5,4.3876551185096864e-05,2283,0.9788945263240764,C,179.16666666666666,6,0.5679372599205457,Y,CY,true,true
48189,DOORMAT FRIENDSHIP,451.1099999999999,4.3838651174106406e-05,2284,0.9789383649752504,C,6.6,5,0.40937139654867566,X,CX,true,true
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,450.0799999999999,4.373855627328548e-05,2285,0.9789821035315237,C,5.5,6,0.8191912964413679,Y,CY,true,true
20770,ABSTRACT CIRCLE JOURNAL,449.8000000000001,4.3711346008984657e-05,2286,0.9790258148775327,C,15.416666666666666,12,0.9602941311811891,Y,CY,true,true
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,449.39,4.3671502407686996e-05,2287,0.9790694863799405,C,18.307692307692307,13,0.9390576139242699,Y,CY,true,true
22598,CHRISTMAS MUSICAL ZINC TREE,447.35999999999996,4.3474227991505934e-05,2288,0.9791129606079317,C,141.14285714285714,7,1.1597410501407064,Z,CZ,true,true
20669,RED HEART LUGGAGE TAG,447.3399999999999,4.347228440119873e-05,2289,0.9791564328923329,C,26.636363636363637,11,0.5946152622026954,Y,CY,true,true
21365,MIRRORED WALL ART STARS,447.09000000000003,4.344798952235871e-05,2290,0.9791998808818553,C,33.0,11,0.7572120338974779,Y,CY,true,true
84600,NEW BAROQUE JEWELLERY BOX,446.89,4.3428553619286677e-05,2291,0.9792433094354747,C,4.7272727272727275,11,0.9605379409969574,Y,CY,true,true
22486,PLASMATRONIC LAMP,446.44999999999993,4.338579463252822e-05,2292,0.9792866952301071,C,8.11111111111111,9,0.8749178981935797,Y,CY,true,true
84976,RECTANGULAR SHAPED MIRROR,446.1500000000001,4.3356640777920195e-05,2293,0.9793300518708851,C,39.27272727272727,11,1.6245326831475382,Z,CZ,true,true
22390,PAPERWEIGHT CHILDHOOD MEMORIES,445.44,4.3287643322014496e-05,2294,0.979373339514207,C,20.615384615384617,13,0.9298047771392659,Y,CY,true,true
22643,SET OF 4 NAPKIN CHARMS LEAVES,445.17,4.3261404852867266e-05,2295,0.9794166009190599,C,20.0,12,0.9283416299068904,Y,CY,true,true
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",444.6299999999999,4.3208927914572786e-05,2296,0.9794598098469746,C,39.84615384615385,13,1.7511562687137927,Z,CZ,true,true
21656,RIDGED GLASS POSY VASE,444.5799999999999,4.320406893880478e-05,2297,0.9795030139159133,C,39.0,6,0.7329925692044059,Y,CY,true,true
21580,RABBIT  DESIGN  COTTON TOTE BAG,444.07,4.315450738597112e-05,2298,0.9795461684232993,C,15.083333333333334,12,0.7645680092318747,Y,CY,true,true
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,441.88999999999993,4.2942656042486045e-05,2299,0.9795891110793419,C,11.1,10,0.9697886571769846,Y,CY,true,true
20768,GREEN FERN JOURNAL,441.12,4.2867827815658756e-05,2300,0.9796319789071575,C,13.615384615384615,13,0.9555263081141236,Y,CY,true,true
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,441.07,4.286296883989075e-05,2301,0.9796748418759974,C,124.36363636363636,11,1.4185918562872588,Z,CZ,true,true
35637A,IVORY STRING CURTAIN WITH POLE,440.61999999999995,4.281923805797869e-05,2302,0.9797176611140552,C,18.88888888888889,9,1.525322587697367,Z,CZ,true,true
20619,TROPICAL PASSPORT COVER,439.6499999999999,4.2724973928079365e-05,2303,0.9797603860879834,C,20.153846153846153,13,0.7681086321431861,Y,CY,true,true
21828,EIGHT PIECE SNAKE  SET,439.54,4.2714284181389756e-05,2304,0.9798031003721646,C,25.615384615384617,13,0.8938630674636735,Y,CY,true,true
85130C,BEADED CRYSTAL HEART BLUE  LARGE,438.87,4.264917390609847e-05,2305,0.9798457495460705,C,48.3,10,1.3172305549790102,Z,CZ,true,true
22545,MINI JIGSAW BUNNIES,436.09000000000003,4.237901485339732e-05,2306,0.9798881285609239,C,87.84615384615384,13,0.9173211076410136,Y,CY,true,true
17107D,FLOWER FAIRY 5 DRAWER LINERS,436.04999999999995,4.237512767278291e-05,2307,0.9799305036885968,C,14.25,12,0.6256142229330246,Y,CY,true,true
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,435.74000000000007,4.2345002023021286e-05,2308,0.9799728486906198,C,13.0,8,0.7074055797552123,Y,CY,true,true
84360,TABLE LAMP WHITE SHADE WOOD BASE,434.12,4.218757120813787e-05,2309,0.9800150362618278,C,7.8,10,1.555931202881861,Z,CZ,true,true
35653,VINTAGE BEAD NOTEBOOK,433.19,4.2097194258852955e-05,2310,0.9800571334560867,C,22.875,8,1.0393601048183045,Z,CZ,true,true
85168B,BLACK BAROQUE CARRIAGE CLOCK,432.78999999999985,4.205832245270889e-05,2311,0.9800991917785393,C,7.285714285714286,7,0.9265613608400518,Y,CY,true,true
22229,BUNNY WOODEN PAINTED WITH FLOWER,432.46,4.2026253212640065e-05,2312,0.980141218031752,C,47.166666666666664,12,0.9294318261922487,Y,CY,true,true
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,431.7299999999999,4.195531216642716e-05,2313,0.9801831733439185,C,13.615384615384615,13,1.3898439054366336,Z,CZ,true,true
23058,CHRISTMAS HANGING SNOWFLAKE,430.86,4.187076598806386e-05,2314,0.9802250441099065,C,122.5,4,1.0375699672317482,Z,CZ,true,true
20705,MRS ROBOT SOFT TOY,428.84999999999997,4.1675435162190004e-05,2315,0.9802667195450686,C,10.923076923076923,13,1.6812289495870898,Z,CZ,true,true
21002,ROSE DU SUD DRAWSTRING BAG,428.6600000000002,4.16569710542716e-05,2316,0.9803083765161229,C,15.625,8,1.0233926770446287,Z,CZ,true,true
21088,SET/6 FRUIT SALAD PAPER CUPS,428.28,4.1620042838434736e-05,2317,0.9803499965589613,C,138.83333333333334,12,1.1430912079400342,Z,CZ,true,true
77101A,UNION FLAG WINDSOCK,428.19,4.1611296682052323e-05,2318,0.9803916078556433,C,100.75,4,1.5823173643935922,Z,CZ,true,true
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",427.99999999999994,4.1592832574133894e-05,2319,0.9804332006882175,C,56.916666666666664,12,1.0561530271288722,Z,CZ,true,true
21758,VINTAGE SHELLS PRINT,427.46000000000004,4.154035563583944e-05,2320,0.9804747410438536,C,4.75,12,0.6725169313230278,Y,CY,true,true
84658,WHITE STITCHED CUSHION COVER,426.13,4.141110688041047e-05,2321,0.9805161521507341,C,6.555555555555555,9,0.5814201674252172,Y,CY,true,true
21318,GLASS CHALICE BLUE SMALL,425.08000000000004,4.1309068389282336e-05,2322,0.9805574612191233,C,109.16666666666667,6,1.9637559699385116,Z,CZ,true,true
20934,SET/3 POT PLANT CANDLES,424.46,4.1248817089759055e-05,2323,0.9805987100362131,C,5.7272727272727275,11,0.6002435047996519,Y,CY,true,true
72799F,IVORY PILLAR CANDLE GOLD FLOCK,424.0800000000001,4.1211888873922216e-05,2324,0.9806399219250871,C,16.545454545454547,11,0.7569985029617258,Y,CY,true,true
20765,CHRYSANTHEMUM SKETCHBOOK,423.55,4.116038373078134e-05,2325,0.980681082308818,C,8.0,13,0.4759858191164943,X,CX,true,true
90200E,GREEN SWEETHEART BRACELET,423.41,4.1146778598630924e-05,2326,0.9807222290874166,C,8.583333333333334,12,0.8934532826534458,Y,CY,true,true
90154,LAZER CUT NECKLACE W PASTEL BEADS,421.75,4.098546060313312e-05,2327,0.9807632145480197,C,11.4,5,1.9912473915130304,Z,CZ,true,true
85136C,RED SHARK HELICOPTER,421.18,4.093006827937784e-05,2328,0.9808041446162991,C,10.75,8,1.1573293674560958,Z,CZ,true,true
20762,GREEN FERN SKETCHBOOK,420.08,4.0823170812481705e-05,2329,0.9808449677871116,C,8.833333333333334,12,0.5058958515753869,Y,CY,true,true
22051,?,420.0,4.08153964512529e-05,2330,0.9808857831835628,C,95.83333333333333,12,0.554318762316465,Y,CY,true,true
21129,SILVER FISHING GNOME,419.52,4.0768750283880034e-05,2331,0.9809265519338467,C,4.909090909090909,11,0.8171263508485263,Y,CY,true,true
22134,LADLE LOVE HEART RED,419.41999999999996,4.075903233234402e-05,2332,0.980967310966179,C,68.46153846153847,13,1.2785782908446124,Z,CZ,true,true
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,419.01,4.071918873104637e-05,2333,0.98100803015491,C,19.454545454545453,11,1.4161870076608203,Z,CZ,true,true
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,418.9799999999999,4.0716273345585554e-05,2334,0.9810487464282557,C,16.75,12,0.9101029219937044,Y,CY,true,true
90114,SUMMER DAISIES BAG CHARM,417.9599999999999,4.061715023991823e-05,2335,0.9810893635784956,C,12.846153846153847,13,1.1288973670364069,Z,CZ,true,true
22405,MONEY BOX POCKET MONEY DESIGN,417.86,4.060743228838223e-05,2336,0.9811299710107838,C,28.692307692307693,13,0.7926412991636652,Y,CY,true,true
84821,DANISH ROSE DELUXE COASTER,417.34999999999997,4.0557870735548556e-05,2337,0.9811705288815193,C,71.92307692307692,13,1.2734576762430474,Z,CZ,true,true
22214,CANDLE PLATE LACE WHITE,416.5999999999999,4.0484986099028456e-05,2338,0.9812110138676183,C,14.846153846153847,13,1.3227496579919726,Z,CZ,true,true
21147,?,415.7699999999999,4.0404327101279556e-05,2339,0.9812514181947195,C,47.916666666666664,12,0.8699679699705638,Y,CY,true,true
22108,PING! MICROWAVE PLATE,415.0900000000001,4.0338245030834685e-05,2340,0.9812917564397504,C,12.666666666666666,12,1.0010696872650862,Z,CZ,true,true
21817,GLITTER CHRISTMAS TREE,414.6299999999999,4.0293542453769005e-05,2341,0.9813320499822042,C,164.0,6,1.057163040514388,Z,CZ,true,true
21579,LOLITA  DESIGN  COTTON TOTE BAG,414.21999999999997,4.0253698852471365e-05,2342,0.9813723036810568,C,14.0,12,0.519561681971364,Y,CY,true,true
21285,RETROSPOT CANDLE  MEDIUM,413.88000000000005,4.0220657817248926e-05,2343,0.981412524338874,C,36.9,10,1.8510562990301336,Z,CZ,true,true
21884,CAKES AND BOWS GIFT  TAPE,413.76000000000005,4.020899627540571e-05,2344,0.9814527333351495,C,89.6923076923077,13,1.4154865007484994,Z,CZ,true,true
90161C,ANT COPPER LIME BOUDICCA BRACELET,412.74000000000007,4.010987316973839e-05,2345,0.9814928432083192,C,7.545454545454546,11,0.7915580128303958,Y,CY,true,true
23459,DOLLY CABINET 2 DRAWERS,412.5,4.008655008605195e-05,2346,0.9815329297584052,C,10.0,3,0.6082762530298219,Y,CY,true,true
15056p,EDWARDIAN PARASOL PINK,412.48000000000013,4.008460649574476e-05,2347,0.9815730143649011,C,2.5384615384615383,13,0.7122823802147369,Y,CY,true,true
23415,HOME SWEET HOME HOOK,412.18,4.005545264113671e-05,2348,0.9816130698175421,C,80.75,4,0.35625694297196026,X,CX,true,true
84596E,SMALL LICORICE DES PINK BOWL,412.09999999999997,4.00476782799079e-05,2349,0.9816531174958221,C,83.4,5,0.5484612219133419,Y,CY,true,true
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,411.56,3.999520134161343e-05,2350,0.9816931126971638,C,25.666666666666668,12,0.8618524687291979,Y,CY,true,true
22447,PIN CUSHION BABUSHKA BLUE,410.81,3.992231670509334e-05,2351,0.9817330350138689,C,11.416666666666666,12,1.5825848344352458,Z,CZ,true,true
20830,SILVER PHOTO FRAME,409.83,3.982708078004041e-05,2352,0.9817728620946488,C,13.5,10,0.633611230634881,Y,CY,true,true
85203,HANGING WOOD AND FELT BUTTERFLY,409.4100000000001,3.978626538358917e-05,2353,0.9818126483600323,C,68.92307692307692,13,1.1594207822341123,Z,CZ,true,true
16219,HOUSE SHAPE PENCIL SHARPENER,407.71999999999997,3.962203200263055e-05,2354,0.981852270392035,C,254.33333333333334,12,1.0157602143953302,Z,CZ,true,true
22510,GINGHAM BABUSHKA DOORSTOP,406.49,3.950250119873759e-05,2355,0.9818917728932338,C,21.1,10,1.4749500803734172,Z,CZ,true,true
35964,FOLKART CLIP ON STARS,405.25,3.938199859969104e-05,2356,0.9819311548918335,C,78.6,10,1.474451700475676,Z,CZ,true,true
23339,EGG FRYING PAN BLUE,404.99999999999994,3.9357703720851e-05,2357,0.9819705125955543,C,25.0,7,0.6022181221672648,Y,CY,true,true
22406,MONEY BOX KINGS CHOICE DESIGN,403.46,3.920804726719641e-05,2358,0.9820097206428215,C,26.53846153846154,13,0.9349200363347255,Y,CY,true,true
23039,T-LIGHT HOLDER SILVER HEART HANDLE,399.71,3.884362408459594e-05,2361,0.9821263127381701,C,28.714285714285715,7,0.9428134171243789,Y,CY,true,true
22345,PARTY PIZZA DISH BLUE POLKADOT,399.62,3.883487792821353e-05,2362,0.9821651476160982,C,84.76923076923077,13,1.590775030939513,Z,CZ,true,true
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,399.01999999999987,3.8776570218997436e-05,2363,0.9822039241863171,C,3.7777777777777777,9,0.9148430008821054,Y,CY,true,true
21131,GOLD STANDING GNOME,398.0199999999999,3.867939070363732e-05,2364,0.9822426035770208,C,9.636363636363637,11,1.1169747577584561,Z,CZ,true,true
84974,S/2 ZINC HEART DESIGN PLANTERS,398.0,3.867744711333013e-05,2365,0.982281281024134,C,3.6363636363636362,11,0.6766646141183976,Y,CY,true,true
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,395.60999999999996,3.844518807161942e-05,2366,0.9823197262122056,C,381.25,8,2.2026388052637498,Z,CZ,true,true
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,395.1,3.839562651878576e-05,2367,0.9823581218387244,C,76.84615384615384,13,0.7968251957119058,Y,CY,true,true
22256,FELT FARM ANIMAL CHICKEN,394.15000000000003,3.8303305979193645e-05,2368,0.9823964251447036,C,48.5,6,1.0878902309696392,Z,CZ,true,true
23661,MILK MAIDS MUG,393.5899999999999,3.824888545059196e-05,2369,0.9824346740301542,C,66.33333333333333,3,0.7877275121949543,Y,CY,true,true
22048,BIRTHDAY BANQUET GIFT WRAP,393.5,3.8240139294209556e-05,2370,0.9824729141694484,C,79.16666666666667,12,0.7947194142390261,Y,CY,true,true
20867,?,393.47,3.8237223908748754e-05,2371,0.9825111513933572,C,50.36363636363637,11,1.4983352115627746,Z,CZ,true,true
84247E,PACK OF 12 CHRISTMAS FUN CARDS,392.94,3.8185718765607885e-05,2372,0.9825493371121228,C,26.428571428571427,7,1.0412528274602366,Z,CZ,true,true
90200B,BLACK SWEETHEART BRACELET,392.83000000000004,3.8175029018918276e-05,2373,0.9825875121411417,C,7.076923076923077,13,0.6117611730317948,Y,CY,true,true
23116,Damaged,392.3399999999999,3.81274110563918e-05,2374,0.9826256395521981,C,303.6,5,2.093559528105998,Z,CZ,true,true
84826,ASSTD DESIGN 3D PAPER STICKERS,391.9299999999999,3.808756745509415e-05,2375,0.9826637271196531,C,1240.4545454545455,11,3.026548584761631,Z,CZ,true,true
23150,IVORY SWEETHEART SOAP DISH,390.75,3.797289562696921e-05,2376,0.9827017000152801,C,16.333333333333332,9,0.4591836734693877,X,CX,true,true
85232A,SET/3 POLKADOT STACKING TINS,389.55,3.785628020853706e-05,2377,0.9827395562954887,C,14.5,6,0.9084096463668615,Y,CY,true,true
21373,MIRRORED WALL ART SNOWFLAKES,389.03999999999996,3.780671865570339e-05,2378,0.9827773630141443,C,71.42857142857143,7,0.34320062160005865,X,CX,true,true
23337,EGG FRYING PAN MINT,388.75,3.777853659624896e-05,2379,0.9828151415507406,C,25.714285714285715,7,0.6988158708838667,Y,CY,true,true
35095A,BLUE VICTORIAN FABRIC OVAL BOX,388.56999999999994,3.776104428348413e-05,2380,0.9828529025950241,C,71.15384615384616,13,1.4692127887583486,Z,CZ,true,true
21879,HEARTS GIFT TAPE,386.7700000000001,3.758612115583592e-05,2381,0.9828904887161799,C,90.61538461538461,13,2.1152622945465342,Z,CZ,true,true
20854,BLUE PATCH PURSE PINK HEART,386.3199999999998,3.7542390373923834e-05,2382,0.9829280311065538,C,38.0,4,0.9792397224273973,Y,CY,true,true
21881,CUTE CATS TAPE,383.11,3.723044412961785e-05,2383,0.9829652615506834,C,84.76923076923077,13,1.4519102578571008,Z,CZ,true,true
21197,MULTICOLOUR  CONFETTI IN TUBE,382.96,3.7215867202313827e-05,2384,0.9830024774178858,C,23.46153846153846,13,1.0548090135200474,Z,CZ,true,true
84919,BLUE CUSHION COVER WITH FLOWER,381.7800000000001,3.710119537418889e-05,2385,0.9830395786132599,C,7.375,8,0.6147260588143293,Y,CY,true,true
22346,PARTY PIZZA DISH GREEN POLKADOT,381.66,3.708953383234567e-05,2386,0.9830766681470923,C,103.7,10,1.2353175792859354,Z,CZ,true,true
85179A,GREEN BITTY LIGHT CHAIN,380.78999999999996,3.7004987653982355e-05,2387,0.9831136731347462,C,27.571428571428573,7,1.3628584651274196,Z,CZ,true,true
21562,HAWAIIAN GRASS SKIRT,380.36,3.6963200462377504e-05,2388,0.9831506363352085,C,29.454545454545453,11,1.1836417741078589,Z,CZ,true,true
